APL,thickness,bending,tilt,zorder,compress
0.624076,4.485526878,42.9172,66.1808,0.618082,98.26610788
0.624464,4.480460298,42.6145,64.3973,0.617502,85.44506387
0.630868,4.46568824,40.3126,57.7681,0.592729,97.88370424
0.631524,4.464021721,40.1366,57.6952,0.591659,81.58688265
0.632444,4.46287499,39.4378,56.8765,0.586805,98.30801484
0.632873,4.470439825,39.3709,57.1573,0.586382,82.44887306
0.62172,4.480527652,44.1861,66.701,0.627836,102.9473597
0.622589,4.482735029,43.8706,65.6666,0.624762,82.06010064
0.627588,4.472180053,41.6414,60.9471,0.606252,100.2666907
0.627935,4.47536346,41.4234,61.0187,0.60591,87.03735695
0.636624,4.462308577,38.0704,54.5165,0.57175,91.42413379
0.637235,4.464052645,37.8403,53.4197,0.570999,77.24007899
0.599151,4.588989518,59.6666,111.555,0.730131,33.32554733
0.615709,4.507752189,47.3091,74.2149,0.651421,82.39612928
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.76097,3.787424713,10.99,15.7711,0.199118,38.5668461
0.752016,3.800442803,11.3085,16.2919,0.203255,39.61163855
0.74123,3.828124429,11.1001,17.1435,0.208031,39.3526473
,,,,,
,,,,,
0.730244,3.863467714,11.4412,17.8937,0.214005,39.39702783
0.747366,3.810949253,11.3108,16.6508,0.205927,39.34652094
0.807135,3.604318601,10.2147,12.8542,0.211482,16.3968188
0.755564,3.80487867,11.2896,15.6442,0.240171,19.29777259
0.791725,3.66021348,10.4931,13.386,0.22076,16.70742426
0.769709,3.745325774,10.8538,14.7773,0.232462,18.67573783
0.774624,3.727373327,10.7152,14.5892,0.231149,17.98344531
0.795614,3.647803333,10.442,13.3103,0.218636,16.81037184
0.782959,3.693437752,10.4868,13.8564,0.225582,18.16066753
0.81805,3.478362715,9.74871,12.2344,0.167171,19.60236152
0.800628,3.552154815,9.66097,12.8234,0.170585,20.39695243
0.780053,3.628986663,9.29619,13.4166,0.175328,19.87156116
0.807029,3.527016657,9.64754,12.6584,0.169552,20.71441105
0.774243,3.654887061,9.73905,13.6387,0.174451,20.1067078
0.758653,3.719163033,9.72892,14.4825,0.178974,19.39677186
0.791637,3.58017015,9.60857,12.962,0.173504,21.38458445
0.709167,4.040089747,17.9213,25.1804,0.367214,26.11872891
0.726727,3.953008687,16.8193,22.385,0.340403,22.2013015
0.732646,3.92431391,16.4116,21.3031,0.331876,20.92227537
0.704126,4.054300956,18.6349,26.1539,0.374935,27.96084111
0.717875,3.989267242,17.2569,23.6487,0.354132,23.79235108
0.747125,3.866342435,15.2088,19.3203,0.312489,18.03161344
0.689785,4.123124197,20.3321,29.3073,0.401868,32.22436696
0.812934,3.515117323,9.80471,12.5659,0.169966,21.90490469
0.795179,3.571757131,9.88653,13.294,0.174637,22.5985054
0.776008,3.651074222,9.94786,13.8009,0.179777,22.67536665
0.800149,3.55582148,10.0325,13.0356,0.172997,21.43250293
0.771541,3.671194219,9.82918,14.0879,0.181289,22.69323926
0.75519,3.742240607,10.0034,14.8216,0.185897,21.8077709
0.785694,3.614030576,9.88244,13.4735,0.175451,22.11852479
0.679572,4.219862022,23.2745,33.2632,0.438052,44.32293825
0.689984,4.187714832,21.6971,30.5496,0.415488,40.6732978
0.692309,4.177458288,21.596,29.5392,0.410826,38.00318495
0.676789,4.229294098,23.6881,34.2112,0.445448,46.48415566
0.684821,4.206189362,22.5884,31.7705,0.428449,40.90441302
0.698479,4.157743347,20.8909,28.249,0.398602,35.89732557
0.669286,4.252689187,25.0156,36.8106,0.463372,51.12875417
0.672908,4.256446256,24.8915,36.0412,0.45609,52.14058461
0.68152,4.237055099,23.6584,33.117,0.436379,46.91347299
0.683791,4.233719701,23.0113,31.9711,0.429496,46.6227388
0.671132,4.262728709,25.1127,36.6149,0.462692,53.46820455
0.677814,4.24416638,23.979,34.7185,0.444203,49.29526687
0.689238,4.228855113,22.301,30.513,0.417849,43.1272313
0.664872,4.272364365,26.272,39.0553,0.476556,58.49684048
0.793473,3.602208643,10.2771,13.7166,0.181208,27.51116853
0.779834,3.657002754,10.2295,14.3349,0.185373,26.22245695
0.763143,3.716850161,10.5434,15.1002,0.190364,26.82945246
0.783082,3.639112409,10.4814,14.2723,0.183448,26.36559709
0.759737,3.733168593,10.4281,15.024,0.192511,25.89501127
0.748345,3.782117125,10.5186,16.0814,0.19488,27.41982851
0.772527,3.683658713,10.2831,14.6736,0.188707,26.87497325
0.74592,3.819184731,13.3069,17.8858,0.280055,34.93461335
0.706899,3.990931827,15.1193,22.3473,0.327037,41.98175389
0.73368,3.86754811,13.7297,19.167,0.294769,35.02487061
0.716948,3.943362388,14.3736,21.0995,0.312519,40.33870953
0.720215,3.927256921,14.1447,20.5503,0.308288,38.70091393
0.737099,3.857161169,13.6548,18.5182,0.289317,37.26568351
0.727463,3.901229923,14.0673,19.6594,0.301163,38.61800928
0.816166,3.489246115,7.88582,11.0948,0.0783707,16.84389312
0.840463,3.398279366,7.65735,10.5725,0.0721169,18.24232104
0.794704,3.568216649,7.89143,12.0661,0.0825631,16.41937131
0.851804,3.365294452,7.8647,10.2092,0.0670638,18.79267473
0.809437,3.514178492,7.73114,11.5233,0.0788674,17.71703239
0.837403,3.41108524,7.92272,10.8626,0.0724877,18.23557971
0.826043,3.448057297,7.83728,10.9429,0.0736926,17.16049512
0.772036,3.707852087,10.6251,15.0315,0.192808,33.02057388
0.761099,3.751366082,10.8461,15.766,0.198427,33.92502386
0.748472,3.787418238,10.9665,16.3252,0.201767,35.21400357
0.765048,3.740226892,10.8495,15.2981,0.195147,32.78974853
0.745248,3.81086602,10.9285,16.4001,0.203166,36.66542339
0.736049,3.836276579,11.3224,17.4417,0.20766,36.30811024
0.75658,3.769354663,10.7613,15.9141,0.198187,34.14951601
0.703989,4.069720421,19.1614,26.6863,0.379144,27.55777074
0.72132,3.991815488,17.3138,23.0528,0.350273,23.32934343
0.725723,3.971238021,16.9945,22.6317,0.344372,22.89941685
0.699783,4.092601172,19.3846,27.1749,0.386471,29.76060533
0.713795,4.027601884,17.7187,24.7734,0.361187,25.73283305
0.740223,3.907776395,15.7576,20.1084,0.322777,19.6066162
0.688076,4.146423523,20.8309,29.8701,0.408291,33.22443239
0.698337,4.100708733,19.957,27.8295,0.392123,30.91436582
0.714539,4.034917423,18.4672,24.5458,0.364039,26.38358512
0.718505,4.016242507,18.0385,24.246,0.356499,25.34784273
0.693899,4.122473849,20.3433,29.131,0.401168,31.64621379
0.707346,4.072815283,19.1161,26.0795,0.374649,28.72938597
0.729667,3.97017271,16.9987,22.2164,0.340063,22.87880008
0.682696,4.177631025,21.555,31.7821,0.423025,35.72296521
0.770025,3.688918524,12.1525,15.4688,0.253996,26.54076363
0.718015,3.919764597,13.8024,20.2148,0.300489,32.82351074
0.753435,3.763256009,12.4456,16.7197,0.26637,28.04953844
0.732195,3.853792764,13.1047,18.6461,0.285771,31.43220546
0.736483,3.837189089,13.0555,18.2366,0.280239,30.22481878
0.758003,3.740800467,12.4661,16.6911,0.263694,27.72833764
0.745439,3.793183235,12.8045,17.4091,0.273175,29.73887157
0.783461,3.718754846,10.9897,14.4441,0.232038,19.94596604
0.743328,3.864023193,11.9467,17.2384,0.260433,25.19307389
0.770978,3.760419106,11.0115,15.113,0.242294,21.95158644
0.755074,3.819363431,11.5822,16.1161,0.252754,22.94538405
0.757879,3.815439584,11.5034,15.9636,0.251165,23.26486704
0.774745,3.74921156,11.2369,14.7648,0.237558,21.65038802
0.765573,3.781799474,11.3528,15.4347,0.244996,22.33205871
0.686267,4.184914165,21.9053,31.385,0.422549,40.23399598
0.698133,4.137053828,20.5493,28.3118,0.398157,34.3239512
0.701654,4.120652172,20.3426,27.7242,0.391415,34.08358182
0.683179,4.193247881,22.4909,32.1954,0.4279,39.87847033
0.691549,4.155573426,21.3543,30.0149,0.411898,35.85580958
0.708749,4.092492681,19.2112,26.2179,0.376153,30.40735352
0.674609,4.230195852,23.7779,34.8283,0.448079,44.95317664
0.637457,4.408083119,36.4277,53.2643,0.569763,83.69169112
0.637187,4.406138969,36.4916,53.3065,0.571725,73.69120997
0.646348,4.362841533,33.7065,47.4116,0.541262,70.22990103
0.647516,4.360070495,33.5012,47.5479,0.538778,64.01348323
0.649551,4.346534315,32.817,46.4923,0.530279,70.13880687
0.649277,4.345526506,32.9486,46.5459,0.532494,65.09610479
0.633988,4.419034804,37.68,55.023,0.58203,84.25413769
0.63434,4.420745748,37.9831,55.573,0.581515,77.28060531
0.642083,4.38524621,35.0103,50.5645,0.555885,77.91253514
0.642069,4.379381282,34.89,50.2137,0.555314,68.03683507
0.656411,4.311645075,31.2325,42.4385,0.510257,61.93527024
0.656575,4.311806806,31.0722,42.3994,0.509323,58.44982134
0.626934,4.446811069,40.3157,61.5862,0.607535,90.11828531
0.62692,4.454765649,40.5901,61.6695,0.608463,76.65932171
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
0.782142,3.661442376,10.6691,14.449,0.186797,29.61926995
0.770754,3.697652167,10.4447,14.9377,0.190987,30.67030717
0.756811,3.752270196,10.6365,15.4257,0.195808,31.34022355
0.772857,3.699393887,10.5177,14.9744,0.190184,30.2726107
0.752867,3.768060586,10.8476,15.9127,0.19847,29.88652012
0.741978,3.807324165,10.8216,16.7081,0.201215,29.1015275
0.764019,3.727654786,10.7772,15.189,0.193966,31.18969
0.754449,3.774920423,12.8422,16.9953,0.270734,30.77088034
0.711679,3.959512535,14.5969,21.5629,0.316141,40.32696196
0.741381,3.831876454,13.2467,18.2464,0.282658,33.2975482
0.722776,3.914704596,14.08,19.8869,0.302259,35.79703407
0.726697,3.895856814,13.8843,19.7792,0.297405,35.6933635
0.745778,3.810053266,13.2256,17.6925,0.278914,32.36455408
0.734541,3.858253897,13.4961,18.8775,0.290436,34.8372913
0.628655,4.458401231,40.1791,60.3281,0.601609,98.9151725
0.628765,4.454440758,40.1917,59.3664,0.601755,83.90807776
0.636503,4.435638141,37.8471,54.0483,0.57423,85.50279052
0.636678,4.430877374,37.4088,54.0964,0.572642,74.35060435
0.638139,4.424144438,37.1649,53.0176,0.567876,84.49056587
0.638245,4.428854431,37.1707,53.1732,0.567796,75.72680394
0.626418,4.468789887,41.2097,62.6694,0.610629,93.31328496
0.626381,4.465828502,41.6218,62.4803,0.609284,83.57595516
0.632107,4.451372797,39.4532,57.3547,0.589761,91.21153078
0.63274,4.440848398,38.8977,57.8012,0.586796,80.09789539
0.642789,4.408407885,35.7467,49.7478,0.552216,76.9782145
0.643968,4.407980885,35.5303,49.8571,0.549874,72.10848192
0.619953,4.491813918,44.254,69.2462,0.635599,100.7237637
0.61912,4.496066403,44.8568,70.012,0.638359,78.32033082
0.647176,4.329752185,32.6546,46.716,0.537201,67.74961928
0.646891,4.331824301,32.8273,46.7947,0.536967,61.89778428
0.660531,4.266630398,29.1155,40.4137,0.497853,52.35252287
0.660667,4.260935216,28.9952,40.7402,0.497198,52.885784
0.6627,4.250126544,28.7667,39.6006,0.491884,50.88426067
0.663826,4.250331095,28.704,38.7295,0.488002,49.72745006
0.643929,4.344653655,33.5135,48.9223,0.546325,69.37500482
0.643893,4.351419993,33.3519,49.1895,0.546968,65.33668138
0.652985,4.302038945,30.9471,44.1983,0.519846,59.97554487
0.652803,4.304025927,31.2329,43.2484,0.518754,56.37736389
0.674011,4.19459356,26.7963,35.5366,0.461809,44.64340886
0.673908,4.190309315,26.6717,35.707,0.460928,43.69928706
0.634314,4.397286439,36.7671,54.45,0.578118,80.39426271
0.634609,4.393523953,36.5003,54.1457,0.578735,68.01187466
0.798962,3.567998143,8.21371,12.3938,0.0866797,23.14627629
0.816993,3.502870502,8.28349,11.7197,0.0807679,24.52837495
0.77996,3.633739056,8.31557,13.2455,0.0927612,22.52203949
0.825715,3.482754153,8.13385,11.315,0.0782006,22.7336952
0.793096,3.583382476,8.3627,12.676,0.0882523,23.30878345
0.814749,3.510427537,8.09335,11.5833,0.0828809,24.11162354
0.805789,3.541875479,8.14085,12.2092,0.0840387,21.95157269
0.736278,3.845403728,11.7571,17.6093,0.248823,44.24370205
0.747836,3.820701939,11.5827,16.7239,0.239513,45.00068633
0.744178,3.822797559,11.484,16.9434,0.2431,44.41367416
0.728285,3.869011892,11.9285,18.6278,0.255861,44.27072169
0.738228,3.843080647,11.6304,17.8319,0.248574,42.87036283
0.750616,3.819340522,11.5248,16.6011,0.237383,45.49673538
0.756126,3.806555668,11.4404,16.0071,0.233019,43.74701099
0.825719,3.513169641,9.74454,11.7865,0.197824,13.31492187
0.763708,3.754228907,10.3404,14.6227,0.223257,16.13860127
0.80605,3.581311519,10.0302,12.4926,0.206299,14.15507017
0.77974,3.683722441,10.0146,13.7098,0.215903,14.95648385
0.785347,3.665587486,10.1706,13.3919,0.215069,15.20262296
0.812225,3.567237521,9.81935,12.3131,0.204032,14.1324433
0.795957,3.617990752,9.80291,12.9498,0.211387,14.97291079
0.788985,3.614017954,8.41653,12.9601,0.0919038,25.50013707
0.805169,3.569502175,8.31823,12.2758,0.0851813,26.60925645
0.772371,3.666104559,8.36897,13.7612,0.0982626,24.16102556
0.813897,3.552744697,8.52028,11.8594,0.0815742,26.50960214
0.783728,3.627784593,8.43172,13.329,0.0933181,24.48873576
0.802253,3.571985366,8.31564,12.1562,0.0862439,26.75170228
0.795722,3.595409223,8.34285,12.6625,0.0892822,27.0776013
0.633284,4.43209446,38.4499,56.6619,0.585202,88.79403321
0.632785,4.434306816,38.5121,56.5074,0.586635,80.87843393
0.641222,4.395827429,35.5309,50.5895,0.557164,79.01504182
0.642422,4.390812304,35.3987,50.5686,0.553725,70.43460454
0.643729,4.389568847,35.1843,49.2357,0.550007,78.30258752
0.644127,4.385567831,35.0583,49.2819,0.548312,70.90792596
0.631039,4.446723428,38.9799,57.9833,0.593546,93.01892617
0.63154,4.442173635,38.9138,58.5416,0.590697,80.00720309
0.63756,4.410394106,36.9119,53.3173,0.570775,83.77147323
0.638024,4.421020135,36.5737,53.5572,0.569659,73.98769915
0.649446,4.367265723,33.8377,45.8836,0.53213,71.24429334
0.649862,4.355499942,32.9728,46.619,0.529366,65.45020299
0.623634,4.466650299,42.4651,64.0159,0.619842,92.91500988
0.623735,4.469012204,42.0515,64.5681,0.619179,83.48992683
0.759534,3.856609445,11.855,16.1795,0.255589,27.06348078
0.729772,3.932952996,12.5994,18.8647,0.281808,30.21851706
0.75167,3.877611316,12.1,17.1286,0.263016,28.74683817
0.737952,3.901435592,12.4131,18.1686,0.275006,30.18051478
0.740927,3.899041235,12.4195,17.7192,0.271908,29.16114731
0.754906,3.869467851,12.0078,16.2716,0.258244,28.88695093
0.747271,3.880529553,12.2472,17.2407,0.265969,28.86510036
0.735813,3.876103755,14.146,19.3734,0.29482,39.65632051
0.701121,4.017820124,15.6432,23.8667,0.336918,46.46900735
0.724717,3.914393062,14.3665,20.522,0.306705,42.16878859
0.710076,3.985394304,15.0414,22.1919,0.325702,45.02085254
0.714256,3.96887352,14.8546,21.5441,0.31916,45.43528623
0.727711,3.901590055,14.298,20.0101,0.303357,40.26617425
0.720256,3.936554427,14.4623,20.4163,0.31169,43.48687058
0.644164,4.355643086,33.7445,49.3899,0.546181,68.75357053
0.644093,4.357336979,33.6579,49.095,0.547698,66.52176489
0.656397,4.292841868,30.3786,42.1371,0.508971,57.90743345
0.65672,4.297061235,30.4857,42.3826,0.510926,55.72657691
,,,,,
0.659748,4.282870082,29.8126,41.0787,0.499452,54.31746242
0.641412,4.365927738,34.1888,50.0639,0.555392,71.95087302
0.641368,4.371723256,34.269,50.2296,0.55598,65.66890038
0.650309,4.324422356,32.1242,45.9108,0.527649,63.38848475
0.650071,4.329334863,32.0022,45.2499,0.528951,61.97441184
0.668671,4.233230322,27.7177,37.375,0.476072,49.29721407
0.668783,4.231928783,28.0361,37.2968,0.475095,48.99385291
0.632944,4.410561079,37.5533,56.5801,0.584982,81.59508237
0.632489,4.412765851,37.5522,56.2825,0.585612,72.21258292
0.692073,4.148315938,20.784,29.6404,0.408072,35.1336735
0.705564,4.084122431,19.3907,26.3097,0.381732,29.55607292
0.70956,4.069973042,19.0243,25.8333,0.374681,29.11955963
0.689667,4.159678565,21.3182,30.2157,0.41135,35.20386836
0.699695,4.119408857,20.0871,27.7186,0.392474,32.43251879
0.719724,4.027682685,18.1135,24.0229,0.356716,26.17266737
0.679403,4.20394998,22.5408,33.4824,0.435549,40.16810058
0.761545,3.71930932,10.7278,15.2744,0.217158,29.95712486
0.781389,3.635920043,10.6082,14.1263,0.207995,29.34017201
0.773709,3.672084071,10.4366,14.4851,0.211,29.65342652
0.748979,3.768349906,10.7959,16.2993,0.22506,29.28216438
0.766385,3.696901211,10.505,14.787,0.216392,28.78648488
0.784925,3.627742823,10.4034,13.9674,0.206188,28.85662814
0.79576,3.587438672,10.3924,13.3592,0.199577,27.46179732
0.83166,3.420073252,7.58065,10.3098,0.0675289,13.20620787
0.861988,3.306321593,7.60076,9.56239,0.0614466,15.05587406
0.802911,3.52498512,7.37723,11.1141,0.0721586,12.2070328
0.875542,3.263505484,7.43449,9.51719,0.0593325,14.96893965
0.824714,3.447329022,7.37034,10.5151,0.0682295,13.00576846
0.857783,3.323253359,7.50692,9.75827,0.0626693,14.46845108
0.84502,3.367435386,7.46734,9.95718,0.0649972,14.05800901
0.726876,3.934994996,14.5931,19.8259,0.306294,43.01879243
0.696018,4.041858711,16.2377,24.6274,0.349647,51.59044645
0.717524,3.960269849,14.9127,21.2486,0.317383,46.13245825
0.704678,4.01138019,15.5527,23.2221,0.335125,49.65652061
0.707152,3.998146071,15.4774,22.8263,0.333533,47.02663128
0.720195,3.956568424,14.7458,20.7722,0.313934,44.11177698
0.712475,3.982704644,14.9783,21.9166,0.325316,46.74655974
0.834077,3.401091404,7.20082,9.92854,0.0636137,11.90208365
0.86831,3.276673966,7.32741,9.32512,0.0583539,13.28858586
0.804575,3.516332223,7.32601,10.6322,0.0682183,11.19332657
0.886987,3.219655674,7.32503,8.95466,0.0558013,13.2655788
0.824721,3.437090383,7.208,10.1766,0.0636582,10.5877335
0.863079,3.29472527,7.18259,9.43767,0.0595277,13.46626313
0.849584,3.343139315,7.28463,9.81689,0.0626782,12.98754756
0.749532,3.781382003,11.1099,16.4944,0.234097,36.6526682
0.765018,3.722902209,11.0212,15.3309,0.221067,35.82215549
0.758516,3.744859582,11.0861,15.9363,0.226623,34.96626479
0.739164,3.821140526,11.4672,17.1118,0.24072,36.77904475
0.752711,3.76915567,11.1386,16.2851,0.233384,38.00076743
0.768171,3.715449663,10.8048,14.9672,0.221003,34.6101375
0.776,3.689064635,10.9832,14.4241,0.214113,34.54457674
,,,,,
0.691364,4.05781235,16.9194,25.4449,0.359995,58.50613326
0.708861,4.014162898,15.9303,22.6853,0.331105,51.07474074
0.698097,4.040437792,16.3567,24.6125,0.348157,58.02291151
0.701095,4.035827688,15.827,23.7381,0.343416,56.87927051
0.711528,4.007354793,15.2893,22.182,0.326196,48.97520243
0.704918,4.026725669,15.6201,22.9774,0.33737,51.80309215
0.772235,3.786558091,11.4371,14.8313,0.241394,23.31840735
0.737386,3.894337524,12.2284,17.9426,0.270726,27.1614859
0.761522,3.812796603,11.646,16.019,0.250081,25.22328771
0.745595,3.861709715,11.9358,17.0753,0.263636,26.42171696
0.750603,3.851921216,11.9183,16.6512,0.258931,25.48983132
0.76508,3.801252613,11.7312,15.5156,0.248298,24.00194565
0.754933,3.833078518,11.8123,16.4929,0.256016,25.37280286
0.640852,4.379965987,35.1431,50.669,0.558795,74.10576977
0.641219,4.38075674,35.0026,50.3884,0.557514,68.97934591
0.652173,4.322300871,31.8753,44.3252,0.522533,65.29474111
0.65259,4.321190033,31.712,44.9045,0.520735,61.51493038
0.654473,4.313050142,30.9519,43.8396,0.514838,63.89949948
0.654297,4.314327239,31.2511,44.3476,0.516292,60.6360938
0.638313,4.389810695,35.919,52.2654,0.566962,77.87629513
0.638163,4.394632919,35.5652,52.2935,0.566177,72.60840683
0.646493,4.348862378,32.9482,46.8141,0.539508,70.4681506
0.647021,4.35207202,32.9828,46.8421,0.537699,63.57302989
0.66352,4.266307925,29.3544,39.7798,0.490064,54.70241252
0.663228,4.267119623,29.0288,40.1204,0.49056,52.5665774
0.630108,4.43147746,38.7607,58.2132,0.595647,87.72592387
0.629986,4.43260046,39.4244,58.7126,0.595713,77.5651576
0.720893,3.541114674,10.1807,14.522,0.164134,23.70359387
0.746027,3.440655315,9.8945,13.2784,0.154105,22.11460701
0.705927,3.608619458,10.3009,15.5017,0.1706,24.53424348
0.728289,3.509869054,9.92373,14.1108,0.162988,22.45022714
0.691519,3.669711417,10.6464,16.3539,0.177494,24.47639254
0.733833,3.487267491,10.004,13.7301,0.157905,22.16029878
0.710983,3.586775905,10.2301,14.9388,0.169212,23.29748123
0.696428,3.68660222,11.1831,16.5245,0.204399,36.4619462
0.668813,3.794808058,11.9668,19.4122,0.229494,40.57028846
0.693621,3.700398928,11.5192,16.95,0.206293,37.1019281
0.705019,3.661105804,11.2026,15.8472,0.197258,35.16711435
0.678324,3.751081505,11.8724,18.4513,0.221931,39.20428526
0.688341,3.714505825,11.5221,17.5468,0.211076,38.19494003
0.682554,3.735927458,11.7003,17.9882,0.217385,39.81850744
0.713977,3.587896445,10.9911,15.1238,0.187895,30.12752585
0.678968,3.739454738,11.7372,18.3858,0.215824,34.06906982
0.709794,3.599930362,10.8512,15.5919,0.190615,30.98477256
0.724466,3.549978788,10.391,14.4895,0.180491,28.8543557
0.691686,3.680311479,11.2411,16.9011,0.205641,30.31145352
0.702337,3.634553285,10.8327,16.1474,0.196978,31.98229481
0.695811,3.665308141,11.0682,16.6529,0.201908,31.97882463
0.729197,3.508086943,10.244,14.2095,0.175082,24.80142341
0.687936,3.685887178,11.0972,17.1468,0.201174,26.33193996
0.724847,3.522614928,10.4597,14.4539,0.177808,25.23231663
0.741553,3.45199575,10.0213,13.2416,0.166504,23.81071575
0.701367,3.627504303,10.6941,16.0753,0.192798,26.52090208
0.715941,3.556746771,10.5241,15.1585,0.183994,25.83181349
0.706273,3.599263293,10.6495,15.4294,0.187246,26.08491078
0.690042,3.747601514,11.4548,16.5837,0.222495,20.85411034
0.724358,3.599243403,10.5416,13.8721,0.201391,17.92220978
0.707319,3.670891607,10.8735,15.0621,0.210627,18.62177326
0.729732,3.577929356,10.2739,13.8723,0.197518,16.60462995
0.701851,3.691544458,11.1221,15.6161,0.214979,19.27382125
0.739998,3.544851309,10.321,13.0756,0.189062,15.99245285
0.716051,3.633926418,10.5307,14.3978,0.203331,18.15739906
0.789676,3.26759668,8.00698,10.8636,0.049773,20.30721749
0.735985,3.455448797,8.34622,13.4745,0.0714249,19.90744325
0.773951,3.312393751,8.09997,11.4115,0.0558226,19.85107386
0.778566,3.300857225,8.00781,11.2861,0.0536597,20.31906795
0.751263,3.398499044,8.32714,12.4099,0.0646481,19.96338811
0.756964,3.377684524,7.95764,12.1894,0.0628773,19.73320731
0.765459,3.343066781,8.05889,11.7121,0.0595699,20.7793374
0.814886,3.155561404,7.66125,10.0493,0.0435879,15.90508205
0.74895,3.390924945,7.96821,12.1582,0.0601847,14.55006061
0.794841,3.217247007,7.61881,10.5251,0.0459442,15.4522538
0.800666,3.196791527,7.46807,10.4569,0.0463385,15.74081023
0.767048,3.322855596,7.8445,11.2065,0.053111,15.26356654
0.773515,3.293472976,7.62115,11.205,0.0543023,15.95435599
0.785543,3.251923585,7.55102,10.7818,0.0486063,15.58314414
0.698276,3.690353002,10.8104,15.6559,0.210003,16.88016351
0.742167,3.502924976,9.68043,12.8745,0.184829,13.77275837
0.720894,3.596649807,10.3147,13.8085,0.197366,15.14489377
0.748319,3.488106284,9.71229,12.7085,0.182351,13.85896051
0.714482,3.616543309,10.3318,14.4584,0.200404,16.12397757
0.761671,3.431804433,9.68204,11.9853,0.177197,13.24488917
0.732391,3.55081898,10.0865,13.5728,0.189851,14.54701094
0.488807,4.992678382,119.023,169.214,0.896177,370.4550744
0.508391,4.885970176,74.9936,182.152,0.81654,2.741287718
0.484215,4.952987992,122.019,219.236,0.911064,483.3248915
0.487715,4.937191622,115.163,217.929,0.898183,61.29395792
0.490871,5.015128711,0.20372,157.045,0.890296,336.8757961
0.585684,4.381222181,29.489,41.2926,0.481327,45.35074463
0.485183,4.97314364,125.047,215.192,0.908773,418.2852509
0.493044,4.941267699,111.593,208.863,0.882238,59.16375986
0.486301,4.977047022,120.967,200.343,0.905539,422.0901931
0.492869,4.954019241,112.113,211.299,0.885983,41.39115439
0.489281,4.998368468,122.013,176.872,0.896708,350.0080803
0.57653,4.426569481,32.335,46.8278,0.512505,42.4799089
0.486945,4.997502994,124.151,195.881,0.903873,394.0817088
0.49077,4.962346594,107.3,170.258,0.887545,19.46879235
0.655838,3.858373062,13.7063,20.3918,0.270783,31.80729383
0.69328,3.677523103,12.008,16.8702,0.231523,26.49521694
0.675528,3.761881807,12.6477,18.166,0.247674,28.69032904
0.698254,3.656825817,11.7424,16.1614,0.230599,25.41631947
0.670052,3.792980292,13.0098,18.5838,0.254448,28.44905769
0.711604,3.59838337,11.467,15.114,0.21761,23.61019785
0.683502,3.720196931,12.5111,17.2331,0.240977,28.77467802
0.688178,3.725647287,11.2969,17.1785,0.187714,36.38524691
0.703229,3.688354109,11.0359,15.9437,0.177457,34.86098308
0.679745,3.746146801,11.5104,18.1768,0.193563,38.58965808
0.692968,3.708596464,11.0845,16.8775,0.184582,37.94193687
0.670491,3.773413922,11.9072,18.9585,0.199925,39.83360876
0.696345,3.703258528,11.0337,16.2216,0.181746,36.76113961
0.682837,3.737611769,11.3975,17.5297,0.191724,37.38673512
0.694909,3.722840509,11.1609,15.875,0.21609,18.31753607
0.734044,3.55053221,10.0936,13.5806,0.192483,15.86289299
0.714578,3.630339101,10.3432,14.7123,0.202536,16.7863492
0.73836,3.534868584,10.1365,13.123,0.190455,14.97421643
0.70977,3.648897617,10.5088,14.8478,0.206261,17.64099681
0.751974,3.489362937,9.85502,12.5035,0.181918,14.50732502
0.725002,3.588619684,10.3467,13.828,0.196148,16.25846026
0.732126,3.475091601,9.72291,13.4521,0.153839,19.16183904
0.76323,3.356063587,9.41866,12.4333,0.143776,17.57852768
0.714788,3.561310335,9.7436,14.3931,0.160396,20.86254816
0.74321,3.436446085,9.45789,13.0086,0.15084,18.84303654
0.698897,3.627926332,10.2625,15.2396,0.166667,20.66430878
0.748118,3.417643032,9.68096,12.9383,0.15079,19.33195043
0.719786,3.535117178,9.79128,14.2546,0.159888,19.2254683
0.685605,3.776170164,13.6744,18.0206,0.26844,15.21745038
0.633261,4.036121151,18.1098,25.6053,0.34246,22.58117603
0.710809,3.655341108,12.4106,15.5169,0.242171,13.43903178
0.652651,3.938078229,15.8707,22.0985,0.308945,19.79892534
0.66013,3.903350075,15.332,20.9418,0.297479,18.99758403
0.692378,3.739644561,13.1999,17.1252,0.259148,14.88098546
0.672405,3.837404632,14.2073,19.2773,0.281225,17.2292299
0.727693,3.508888176,10.0833,14.0179,0.159427,21.30333737
0.754864,3.398904343,9.76299,12.8649,0.14824,18.88899505
0.711142,3.575579621,10.1778,14.8918,0.166371,21.67963983
0.736819,3.46743541,9.9063,13.6058,0.156309,20.2956937
0.695793,3.641599065,10.2581,15.7879,0.173525,22.98670807
0.742193,3.446010572,9.78881,13.1804,0.153179,20.27820803
0.715535,3.559033481,10.0237,14.5895,0.163306,21.3506627
0.641054,4.064499961,17.7284,24.374,0.336559,26.64609504
0.609842,4.205873957,22.3229,32.4087,0.403481,35.34548646
0.655172,4.000824209,16.4993,21.8389,0.312017,23.98924548
0.622266,4.150471637,20.0917,28.8579,0.374404,31.53112715
0.625789,4.134884443,19.2998,28.1372,0.367066,30.00124515
