APL,thickness,bending,tilt,zorder,compress
0.698715943,0.406859677,0.093086531,0.042550015,0.252807234,0.047987976
0.631220149,0.443240572,0.09903319,0.054698114,0.281850208,0.053861532
0.680881559,0.416867947,0.09504372,0.046843833,0.261034175,0.051121789
0.649771174,0.428221211,0.097544928,0.051548892,0.274315584,0.053790785
0.656518032,0.4270802,0.097596054,0.049515764,0.270883907,0.051893086
0.688220326,0.412987246,0.094307178,0.042966684,0.255748197,0.051382629
0.670905281,0.418258609,0.096219631,0.047350984,0.264305234,0.051341951
0.64492024,0.416149531,0.111388246,0.056999521,0.296263693,0.071431367
0.566243939,0.483683307,0.123348668,0.077327635,0.342895947,0.084114168
0.619756161,0.434395987,0.113149716,0.062195896,0.309428792,0.07610869
0.586552548,0.468231048,0.118541172,0.069750682,0.330471904,0.081418219
0.596032167,0.460358204,0.117048916,0.066819973,0.323225284,0.082189747
0.626546108,0.428294819,0.112602502,0.059880012,0.305720189,0.072566698
0.609639276,0.444956804,0.113915017,0.061717699,0.314950712,0.07856249
0.437073927,0.644670075,0.267951386,0.192797008,0.574698064,0.125600103
0.43691291,0.645477286,0.267259579,0.191462852,0.576378456,0.121445274
0.464816554,0.614742668,0.241062804,0.159984654,0.533480282,0.105408451
0.46554907,0.616753373,0.241918375,0.16109532,0.535645849,0.101348472
0.472416124,0.609990696,0.236541298,0.155196352,0.522936018,0.098725201
0.4308328,0.649571142,0.271500688,0.195846248,0.584901154,0.131552343
0.430733015,0.652332948,0.272141368,0.19659589,0.585552486,0.119857544
0.451009874,0.629792092,0.255007576,0.17705723,0.554170035,0.11561222
0.450470126,0.632133107,0.254032976,0.174067256,0.55561227,0.112979719
0.492652161,0.586335274,0.219806133,0.138440463,0.497037825,0.089379284
0.492906161,0.585715037,0.22234968,0.138086679,0.495955595,0.088814533
0.411628635,0.670840795,0.298378086,0.225326153,0.617678208,0.149506433
0.410596762,0.671891461,0.298369299,0.223979783,0.618376064,0.132039554
0.54572442,0.545870019,0.164416086,0.103448401,0.42171374,0.063011806
0.576320003,0.515279129,0.153285671,0.088379999,0.392536735,0.052628297
0.585382337,0.508536353,0.150358675,0.08622472,0.384726292,0.051815664
0.540267969,0.551284786,0.168683557,0.106051112,0.425344804,0.063142484
0.563009983,0.532094586,0.158848881,0.094753996,0.404435725,0.057983216
0.608432779,0.48838323,0.143082725,0.078034299,0.364826333,0.046329598
0.516990743,0.572381967,0.178450329,0.120829972,0.452150209,0.07238412
0.703276592,0.341430426,0.084081864,0.038455257,0.210236942,0.053374913
0.748279835,0.301691949,0.083126436,0.033261144,0.200087021,0.052226366
0.730862736,0.31892562,0.081755605,0.034884389,0.203415681,0.052809535
0.674778771,0.364800317,0.084625882,0.043092002,0.218990044,0.052118376
0.714252992,0.330752025,0.08230202,0.036250213,0.209388438,0.051195597
0.756298957,0.297795162,0.081490386,0.032542265,0.198085395,0.051326179
0.780871127,0.278588549,0.081402512,0.029790711,0.190762343,0.0487295
0.862286992,0.198831927,0.058940772,0.015994937,0.044491721,0.02219066
0.931066389,0.144624505,0.059101421,0.012613583,0.037754314,0.025634081
0.797088532,0.24882682,0.057315746,0.019633666,0.049620073,0.020330551
0.961804847,0.124220839,0.057773169,0.012409094,0.035412511,0.02547224
0.846534496,0.211820441,0.057260705,0.016923733,0.045267781,0.021817513
0.921530074,0.1526932,0.058351778,0.013499763,0.039108708,0.024540508
0.892585487,0.173747783,0.058035592,0.01439965,0.041687339,0.023776411
0.624652452,0.44421367,0.114959916,0.059046674,0.308973524,0.077691095
0.554671094,0.495138699,0.128097847,0.080769114,0.356995951,0.093648467
0.603443506,0.456258194,0.117513049,0.065483103,0.321256889,0.083487633
0.574310687,0.480614409,0.122625706,0.074411404,0.340909829,0.090048185
0.579921351,0.474307798,0.12202417,0.072620767,0.339146359,0.085152266
0.609500937,0.454494311,0.116179764,0.063327824,0.317436407,0.079725843
0.591993124,0.466949312,0.118037096,0.068505198,0.330044329,0.084630872
0.867768389,0.189786283,0.05590649,0.01427008,0.040154826,0.019762845
0.945403746,0.130496171,0.056917757,0.011540151,0.034328508,0.022344019
0.800862237,0.244703352,0.056906573,0.017453505,0.045255375,0.018443391
0.987760406,0.103324571,0.056898745,0.009864155,0.031500975,0.022301188
0.846550371,0.206941302,0.055963847,0.015392327,0.040204119,0.017315992
0.933540615,0.139098372,0.055760859,0.012049338,0.035628735,0.022674791
0.90293596,0.162169689,0.056576008,0.013764965,0.039118566,0.021783593
0.676032893,0.371010656,0.08713428,0.043974652,0.229000393,0.065839634
0.71115284,0.343142589,0.086425697,0.038710868,0.214566969,0.064293515
0.69640727,0.353606195,0.086944153,0.041449755,0.22072139,0.062700151
0.65251981,0.389957254,0.08998858,0.046767828,0.236336737,0.066074903
0.683242392,0.365184297,0.08736355,0.043027759,0.228210598,0.068349316
0.718303375,0.339591139,0.08469698,0.037065455,0.214496076,0.062037168
0.736058384,0.327017569,0.086122133,0.034608419,0.206863974,0.061915117
0.544116513,0.502741275,0.133543625,0.084467562,0.368458505,0.106523018
0.583797109,0.481940486,0.125642174,0.07198287,0.336456846,0.092688406
0.559385957,0.494461572,0.129048481,0.080701705,0.355345468,0.10562343
0.566184975,0.492264664,0.124816959,0.076745837,0.350093828,0.103494377
0.589845469,0.478696139,0.120521528,0.069705893,0.331019112,0.088779813
0.574854971,0.487927172,0.123164133,0.073304358,0.343396631,0.094044338
0.727519923,0.373477278,0.089748126,0.036450631,0.237083332,0.041015981
0.64848757,0.424838685,0.096069447,0.050526446,0.269574597,0.048170427
0.703224431,0.385981026,0.091416929,0.041823898,0.246705984,0.044562191
0.667104362,0.409290169,0.093732004,0.046602699,0.261720954,0.04679324
0.678461762,0.40462554,0.093592205,0.04468403,0.256509192,0.0450584
0.711293446,0.380479832,0.092097551,0.039546469,0.244730942,0.042288486
0.688281558,0.395646207,0.092745421,0.043967866,0.253280225,0.044840535
0.429562804,0.656260954,0.279124139,0.198583777,0.588670682,0.135563995
0.430395105,0.656637781,0.278001751,0.197314316,0.587251709,0.126020416
0.455237149,0.628781115,0.253019232,0.169883826,0.548503006,0.119160992
0.456182843,0.628251754,0.251714705,0.172504634,0.546511348,0.112124328
0.460453207,0.624372756,0.245642626,0.167686925,0.539979199,0.116563548
0.460054066,0.624981346,0.248032793,0.169985165,0.541589806,0.110488247
0.423804729,0.660952369,0.285322437,0.205806042,0.597717326,0.142583373
0.423464551,0.663250361,0.282496096,0.205933169,0.596847776,0.132776438
0.442355753,0.641438784,0.261590122,0.181143845,0.567306334,0.128792041
0.443553179,0.642968313,0.261866525,0.18127052,0.565302492,0.115955778
0.480970459,0.602098135,0.232880955,0.149320006,0.512536863,0.099441842
0.480308246,0.602484943,0.23027989,0.150860913,0.513086286,0.095465676
0.405197008,0.680808325,0.308023433,0.232714452,0.629491905,0.16091988
0.40492033,0.681343482,0.313325419,0.234973785,0.629565013,0.142004146
0.611083897,0.256513226,0.079711341,0.035051328,0.151501879,0.041733061
0.668084074,0.208640141,0.077425024,0.029425164,0.140392684,0.038774933
0.577143233,0.288682079,0.080671562,0.039483584,0.158664313,0.043279436
0.627856926,0.241623382,0.077658529,0.03319102,0.150232447,0.039399738
0.54446803,0.317794952,0.083431598,0.043339017,0.166300846,0.043171738
0.640429894,0.230852792,0.078299768,0.031468698,0.144601971,0.038859994
0.58860949,0.278272712,0.080105974,0.036936971,0.157126816,0.040977024
0.555600913,0.325844126,0.08771904,0.044110828,0.196103707,0.065484578
0.492974196,0.377408732,0.093979648,0.057175056,0.223901617,0.073132851
0.549235054,0.332418834,0.090403984,0.04603583,0.198201704,0.066675997
0.575084024,0.313694017,0.087874816,0.041046658,0.18819357,0.063074061
0.514543731,0.356571201,0.093225531,0.052827853,0.215524028,0.070589838
0.537260798,0.33914136,0.09042715,0.04873581,0.203499867,0.068710796
0.524136742,0.349349664,0.091850706,0.050732745,0.210488391,0.071733302
0.595399437,0.278806696,0.086185243,0.037773928,0.177822108,0.053692139
0.516004227,0.351030561,0.092145482,0.052531525,0.208759261,0.061029893
0.585913014,0.284541361,0.085067648,0.039891657,0.180835072,0.055288028
0.61918693,0.260737347,0.081391328,0.034904295,0.169620645,0.051321949
0.544846761,0.322846324,0.088182374,0.045814602,0.197479479,0.054034547
0.569001646,0.301040632,0.08491986,0.042404792,0.187883412,0.057145059
0.554201648,0.315696607,0.086801158,0.044691721,0.193344408,0.057138599
0.629916135,0.240774131,0.080217014,0.033637549,0.163629057,0.04377683
0.536342319,0.325503378,0.087032825,0.046926172,0.192531351,0.046626107
0.620050981,0.247697324,0.08194014,0.034743237,0.166648666,0.044579
0.657937707,0.214044333,0.07843797,0.029258677,0.154127145,0.041932484
0.566801831,0.297681497,0.08381265,0.042078604,0.183253196,0.046977888
0.599853497,0.263962574,0.082454601,0.037930914,0.173500943,0.04569505
0.57792791,0.284223475,0.083456362,0.039156492,0.177103206,0.046166227
0.541118414,0.35491284,0.089889523,0.044378654,0.216148775,0.036428336
0.618942002,0.284213996,0.0825944,0.032111119,0.192771724,0.030970179
0.580300082,0.318357362,0.085245792,0.037494792,0.203002507,0.032272518
0.631129435,0.274056962,0.080455871,0.032112024,0.188481574,0.028517314
0.567899471,0.328199309,0.08723174,0.04000114,0.207823248,0.033486399
0.654411198,0.258293889,0.080832131,0.028507678,0.179114802,0.027377658
0.60010296,0.300741903,0.082507325,0.034489436,0.194920675,0.031408018
0.767073519,0.126170465,0.06234652,0.01850038,0.024823384,0.035410216
0.64531031,0.215689854,0.065056548,0.030312339,0.048807348,0.034665978
0.731411556,0.147518142,0.063089374,0.020979132,0.031524569,0.034561039
0.74187769,0.142020505,0.062353151,0.02041181,0.02912871,0.035432277
0.679958544,0.188550915,0.064904127,0.025495988,0.041300639,0.034770128
0.692887564,0.178631926,0.061952367,0.024498425,0.039339111,0.034341613
0.712152962,0.162135124,0.062761205,0.022339075,0.03567548,0.036289135
0.824246053,0.072780971,0.059584647,0.01481641,0.017972105,0.027215005
0.674713003,0.18494154,0.062036805,0.024357273,0.036356499,0.024692436
0.778786972,0.10217674,0.059245614,0.016968974,0.020582195,0.026371999
0.791997206,0.092428849,0.058041424,0.016660431,0.021018964,0.026909189
0.715756578,0.152503649,0.061048545,0.020051692,0.028520911,0.026020731
0.730422773,0.138501602,0.059264307,0.020044906,0.029840522,0.027306735
0.757700489,0.11870158,0.058704072,0.018130309,0.023531023,0.026615671
0.559791902,0.32763153,0.084741716,0.040181199,0.202311297,0.02903026
0.659330167,0.238314238,0.07571492,0.027597882,0.174425878,0.023245376
0.611086165,0.28297804,0.080781803,0.031823387,0.188313202,0.025799804
0.673281989,0.231252512,0.075969435,0.026846882,0.17168098,0.023405854
0.596544702,0.292458125,0.080918407,0.034763596,0.191678417,0.02762251
0.703562341,0.204422326,0.075727782,0.023575057,0.165971857,0.022262671
0.637159652,0.261137734,0.078958821,0.030757057,0.179988783,0.024686759
0.084747339,0.948244032,0.949200959,0.734892578,0.962391128,0.68726105
0.12916094,0.89739311,0.597470922,0.793425314,0.874176655,0.002708699
0.074333365,0.929329901,0.973134585,0.96119684,0.978881564,0.897384525
0.082270845,0.921802271,0.918365246,0.955283848,0.964613188,0.111712956
0.089428184,0.958942552,9.97E-06,0.67983887,0.955876702,0.624748371
0.304449978,0.656859584,0.23395621,0.156164056,0.502858826,0.082032361
0.076528645,0.93893491,0.997323844,0.942901401,0.976343807,0.776303836
0.094356225,0.923744692,0.889846206,0.914268406,0.946950798,0.107747284
0.079064103,0.940795035,0.964730655,0.87572312,0.972761482,0.783387285
0.093959351,0.929821335,0.894000239,0.925289101,0.951099161,0.074661011
0.0858223,0.950955596,0.973086654,0.769538094,0.96297932,0.649196016
0.283690066,0.678469468,0.256691557,0.181205825,0.537394919,0.076687885
0.080524599,0.950543161,0.990166124,0.85553661,0.970916042,0.731245444
0.089199131,0.933789667,0.85555146,0.739615732,0.9528294,0.033849366
0.463548825,0.407700115,0.10787569,0.061606859,0.269637737,0.05681927
0.548461716,0.321517547,0.094308775,0.045674807,0.226149155,0.046930071
0.508202818,0.361717997,0.099419036,0.051537129,0.244039733,0.051016589
0.559742009,0.311654424,0.092187023,0.042468129,0.225125633,0.044921547
0.495784064,0.376537725,0.102311682,0.053427296,0.251543341,0.050567428
0.590017825,0.283804155,0.089986983,0.037729592,0.210737625,0.041559191
0.526286665,0.34185341,0.098327803,0.047316601,0.236621418,0.051173617
0.536891139,0.344450733,0.088628134,0.047069586,0.177621613,0.065341791
0.57102457,0.326678974,0.086543129,0.041483233,0.166259861,0.062504154
0.517766348,0.354219608,0.090333685,0.051585989,0.184100592,0.069445621
0.547754147,0.336325303,0.086931371,0.045707833,0.174152275,0.068239794
0.496779651,0.367213532,0.093503532,0.055122474,0.191147825,0.071761415
0.555412681,0.333781553,0.086525554,0.042740479,0.171010817,0.06604157
0.524778544,0.350152309,0.08943178,0.048658448,0.182063519,0.067206206
0.552156046,0.343113186,0.087541695,0.041172428,0.209053911,0.031706136
0.640908411,0.261001076,0.07901554,0.030792345,0.182904269,0.027136464
0.596762415,0.299032397,0.081009476,0.035912263,0.194040048,0.028855611
0.650696457,0.253536703,0.079358248,0.02872212,0.180657838,0.025482064
0.585858586,0.307876306,0.082332376,0.036525278,0.198166257,0.030446661
0.681570986,0.23185136,0.077109637,0.025919443,0.171201343,0.024612878
0.620402498,0.27915135,0.081037436,0.031911606,0.186964015,0.027872869
0.636558672,0.225050471,0.076054273,0.030210999,0.140098034,0.033277928
0.707097921,0.168328645,0.073623764,0.025601852,0.128951177,0.030330365
0.597238664,0.266137303,0.076219556,0.034468172,0.14736127,0.036444044
0.661695536,0.206634267,0.073937154,0.028204563,0.136776021,0.032684431
0.561200238,0.297882611,0.080364802,0.038297818,0.154307701,0.036074993
0.672826151,0.197673826,0.075719154,0.027886519,0.136720635,0.033594615
0.608573385,0.253655169,0.076600449,0.033841585,0.146798555,0.033396383
0.531055957,0.368526996,0.107620856,0.050879326,0.267042379,0.025934879
0.412347544,0.492404512,0.143053168,0.085193226,0.34903486,0.039643518
0.588214883,0.310946898,0.097524956,0.03955235,0.23794402,0.022624096
0.456321182,0.44568296,0.125166058,0.069328131,0.311910056,0.034463957
0.473282443,0.429133542,0.120862638,0.064095111,0.299209086,0.032972144
0.546416114,0.351121019,0.1038303,0.046828451,0.256749564,0.025308501
0.501120319,0.397707781,0.111877942,0.056564755,0.281204414,0.029680097
0.626505286,0.241155953,0.078933258,0.032770732,0.146287902,0.037264637
0.688125077,0.188744057,0.076374453,0.027554451,0.133895982,0.03276999
0.588970078,0.272937215,0.079688174,0.036724338,0.15397982,0.037965178
0.647201698,0.221401976,0.077519289,0.030906353,0.142834071,0.035388763
0.554160827,0.30439824,0.080329653,0.04077838,0.161904357,0.040398475
0.659389132,0.211192145,0.076580717,0.028981803,0.139366948,0.035356211
0.598932749,0.265052287,0.078457142,0.035356705,0.150584698,0.03735274
0.43002091,0.505928201,0.140006344,0.079622709,0.342498281,0.047210952
0.359236732,0.573298822,0.176709629,0.115972452,0.416628257,0.063406127
0.462038436,0.475584043,0.130187645,0.068153676,0.315312932,0.042264843
0.387412518,0.5468973,0.158885629,0.099908297,0.384419457,0.056305146
0.395402158,0.53946935,0.152559514,0.096647782,0.376291102,0.053457049
0.439473314,0.496669231,0.136690306,0.076373504,0.333670962,0.045098453
0.415209572,0.518613137,0.145837968,0.08951238,0.356483083,0.051670834
0.409719104,0.536446824,0.148864022,0.088879459,0.361849924,0.05659329
0.345620552,0.588393364,0.185580888,0.126995861,0.436189257,0.071065939
0.435125843,0.518836667,0.139399216,0.078284481,0.339049988,0.048943907
0.370594132,0.565688988,0.167867928,0.111165601,0.402735394,0.064950727
0.377624471,0.561356805,0.165054369,0.105541699,0.39579007,0.06322391
0.415118858,0.532071135,0.146617648,0.085531176,0.355979076,0.052094298
0.395016623,0.550296863,0.155321947,0.095799514,0.377147359,0.058732433
0.592891193,0.278420661,0.081448046,0.037164533,0.157983074,0.045004057
0.644412241,0.235095444,0.078956425,0.031435672,0.146490612,0.042502781
0.561526808,0.306841904,0.084080266,0.041206811,0.165219724,0.04629948
0.612186073,0.261367396,0.081499173,0.035771112,0.152970699,0.043203693
0.533861289,0.331543219,0.084504457,0.046246653,0.17295152,0.049803575
0.618388646,0.254975806,0.079674593,0.035648056,0.153102516,0.044235276
0.573637135,0.29463631,0.081277891,0.039732409,0.163315576,0.046578972
0.441507577,0.434375793,0.113837528,0.068946298,0.288804393,0.066998161
0.514629909,0.362363078,0.10122684,0.051076576,0.246443457,0.05660577
0.479886426,0.394914252,0.105217109,0.058545856,0.263218574,0.061160257
0.525987309,0.354749005,0.099906336,0.047863564,0.241907396,0.05502187
0.470803681,0.406479836,0.106632676,0.061262575,0.268970897,0.060449937
0.550539068,0.332858327,0.096744477,0.044269171,0.230386135,0.050570974
0.496709348,0.379914234,0.101938617,0.054402691,0.254850954,0.058055621
0.796049856,0.097456481,0.059762312,0.016432417,0.020591722,0.031013237
0.658595384,0.198607303,0.063555744,0.026686277,0.042831379,0.028630561
0.75564128,0.125602362,0.061810331,0.018332084,0.027150345,0.030447578
0.76636595,0.115717171,0.06066877,0.019179899,0.026347479,0.029366663
0.698466479,0.172560558,0.062230847,0.023639299,0.036300449,0.029467866
0.709560808,0.161849578,0.060603504,0.022188875,0.033865708,0.030426193
0.734659119,0.140313327,0.062606627,0.020565629,0.032064023,0.029436103
0.554999932,0.320073661,0.087165435,0.043120956,0.170429271,0.057319288
0.595508294,0.29239775,0.082774941,0.038056684,0.161248594,0.054929561
0.53320588,0.338696842,0.087318815,0.04686193,0.178009311,0.061086557
0.571473604,0.310211286,0.084521233,0.04138687,0.166234384,0.057928125
0.509375298,0.357902505,0.091120554,0.051965108,0.185827508,0.061476187
0.578331587,0.3034869,0.084366255,0.040684278,0.166670821,0.054878952
0.539363097,0.332895234,0.087912362,0.046661965,0.177010159,0.060496548
0.519083969,0.387041518,0.112059282,0.052249674,0.272821287,0.029600704
0.40635588,0.505994432,0.146342843,0.08954812,0.358012827,0.042239611
0.567953899,0.337259332,0.101055885,0.044036632,0.248656656,0.025116318
0.448422256,0.462099913,0.126987442,0.071838099,0.321171595,0.03606885
0.461598472,0.446203771,0.125730846,0.069353919,0.310215264,0.035978916
0.529658961,0.374918326,0.108783986,0.050430083,0.268846834,0.02786644
0.489184617,0.415332543,0.11646096,0.059502702,0.288504204,0.030590664
0.498519093,0.411064746,0.114280891,0.058166285,0.286680918,0.03125671
0.39570605,0.521094483,0.152206421,0.094298872,0.370574225,0.047252234
0.546005633,0.366196331,0.106790848,0.046630748,0.260050531,0.027823829
0.434790201,0.477802443,0.134585329,0.077223129,0.333569053,0.040721305
0.447472026,0.466213307,0.129740288,0.073409317,0.322597214,0.038255172
0.509799386,0.401659701,0.11332786,0.055473544,0.280410188,0.029987194
0.472824337,0.438885809,0.12439117,0.066470713,0.30465679,0.034539237
0.468111742,0.397924428,0.104367129,0.060353232,0.262962693,0.053058099
0.561427023,0.306147906,0.093051381,0.041128092,0.21948962,0.042382393
0.514387249,0.349279527,0.097613629,0.050604261,0.240812982,0.045201369
0.574367383,0.291923051,0.090930428,0.039509371,0.216344839,0.043040731
0.504812381,0.359731085,0.100137205,0.052131143,0.242645129,0.049901855
0.607462138,0.26435714,0.08686267,0.035513238,0.204486834,0.038113649
0.53772344,0.326182994,0.09585136,0.045292521,0.229371475,0.045350174
0.524901008,0.37345222,0.092194212,0.048266209,0.227544866,0.039566171
0.598370322,0.310546748,0.084732929,0.036599926,0.199241841,0.033115096
0.563191411,0.337559007,0.087130285,0.040535888,0.211963857,0.036332189
0.607083407,0.302885987,0.085097205,0.034729213,0.196036137,0.032672694
0.55203585,0.346842687,0.089872747,0.042964874,0.216163175,0.036009573
0.630283527,0.284343772,0.083723978,0.031541988,0.190345845,0.032833927
0.58149524,0.323990978,0.087141469,0.038165262,0.205602295,0.03511875
0.455731541,0.470492122,0.128794446,0.070539231,0.319872255,0.040521333
0.371952575,0.55671696,0.166757523,0.108057096,0.40078583,0.058697841
0.492153234,0.437083378,0.119860078,0.059141227,0.292684691,0.035514408
0.402468783,0.523949177,0.152067421,0.093630663,0.367213442,0.049175823
0.414223057,0.51216945,0.146724694,0.086901072,0.353826801,0.04702018
0.462680237,0.463165329,0.128300755,0.070037509,0.31654581,0.038474834
0.432923759,0.494839646,0.137533096,0.07990275,0.339432147,0.044442169
0.089838665,0.934833523,0.936475236,0.636502567,0.953335622,0.510087405
0.334106671,0.594363643,0.202654766,0.132663647,0.457108306,0.070048528
0.075471826,0.9441844,0.967550605,0.937526777,0.977154648,0.698429988
0.077891624,0.945537131,0.915920757,0.981528122,0.975000158,0.077476917
0.096288434,0.937621377,0,0.531941692,0.941918484,0.423223207
0.375252298,0.543957564,0.174853895,0.102447671,0.405050502,0.059080269
0.081121044,0.942565783,0.939047541,0.783386348,0.964773806,0.578611989
0.184705157,0.799906189,0.409647079,0.529109608,0.74675932,0.000562957
0.082019113,0.941706133,0.982153631,0.833988347,0.969655471,0.579662029
0.290541245,0.649025387,0.242142853,0.171320678,0.522696753,0.075665438
0.092054356,0.939265568,0.937801331,0.592383596,0.950774603,0.469852428
0.345894962,0.577711289,0.194911487,0.124086416,0.443127935,0.068492376
0.088711543,0.932894437,0.952028897,0.648396412,0.954962844,0.516748504
0.31375724,0.616539418,0.220227129,0.147958706,0.487970134,0.072084599
0.642910923,0.223290512,0.078330923,0.031514391,0.156234004,0.040038945
0.541066253,0.316345607,0.086661359,0.044454659,0.187396021,0.045287771
0.631111293,0.234538368,0.079979755,0.033716268,0.162295377,0.042248411
0.672495045,0.198266899,0.078710378,0.02877098,0.149152432,0.037807215
0.575725826,0.282239014,0.081290672,0.039993449,0.177156376,0.045132991
0.608577921,0.252990829,0.082091123,0.03562815,0.166805961,0.041782322
0.584831249,0.272544587,0.081325822,0.038881879,0.173529743,0.043977298
0.575460487,0.299665904,0.083319758,0.04031466,0.163449608,0.051690502
0.622536546,0.262256646,0.08194014,0.033383747,0.152033579,0.048526934
0.547958253,0.321724003,0.087198987,0.044487685,0.172165048,0.052831802
0.590745806,0.284825076,0.082972257,0.038273841,0.160223965,0.051778306
0.522605943,0.346356353,0.086981699,0.049033495,0.178631842,0.055669464
0.599483837,0.27770104,0.082675883,0.037432812,0.158937917,0.050419222
0.556809677,0.313122783,0.086072604,0.043310515,0.169167592,0.053156986
0.453243708,0.420673157,0.110561433,0.06598392,0.278915891,0.059030914
0.533620897,0.341786833,0.097907607,0.047743676,0.235867069,0.051515441
0.491568129,0.378705964,0.10266797,0.055277198,0.256356328,0.055791524
0.544633583,0.329641435,0.096434522,0.04418457,0.231170391,0.04827484
0.485297519,0.388665554,0.10213833,0.0558409,0.259500001,0.053961467
0.569892912,0.306455515,0.094270431,0.041119949,0.220597327,0.046105771
0.514883909,0.357429724,0.098888598,0.052027993,0.244160473,0.05496466
0.088022116,0.953187111,0.94187548,0.697880959,0.957263551,0.594449857
0.296185928,0.651162014,0.238853976,0.164816387,0.516352914,0.079828139
0.07473931,0.942360213,0.980851502,0.920434747,0.976995138,0.770942317
0.096537898,0.912892984,0.877128471,0.934124658,0.936218224,0.129544887
0.090968055,0.950082699,0.956414598,0.642193878,0.952049574,0.516840218
0.329341915,0.615843203,0.20997705,0.132575879,0.465287616,0.072781226
0.080014333,0.940876027,0.986068009,0.784336408,0.969329805,0.674340413
0.092970568,0.922137825,0.868221264,0.745243706,0.946148818,0.055876388
0.07993269,0.942621295,0.983807256,0.832843751,0.970797517,0.694907034
0.09510008,0.937069787,0.892770006,0.920484512,0.947417143,0.069556116
0.086294013,0.946479199,0.953354993,0.719121584,0.960865815,0.62242994
0.30612592,0.643373849,0.230903794,0.157134022,0.498413597,0.083486126
0.082232291,0.94256252,0.97343016,0.798008222,0.966635861,0.656658232
0.134894069,0.885398206,0.575401818,0.821560659,0.863596944,0.002678468
0.379352574,0.523652776,0.170328394,0.100616317,0.399083284,0.052765222
0.380114572,0.52131818,0.168382389,0.102902795,0.398718848,0.053192622
0.081837685,0.929281734,2.11E-05,0.714602013,0.963705976,0.420313626
0.108611939,0.902411446,0.70952998,0.907007234,0.921682891,0.009268037
0.435246039,0.457650809,0.146717505,0.078330175,0.345338442,0.044371231
0.43706032,0.45720575,0.144824224,0.075556905,0.343289183,0.044651937
0.085003606,0.930664777,0.944519682,0.741022726,0.962293649,0.298732011
0.311421353,0.608777529,0.221502097,0.150606206,0.488681282,0.072030592
0.32432316,0.591010547,0.209829262,0.140571764,0.468587475,0.068351272
0.325366371,0.591438578,0.206613081,0.138935852,0.468239655,0.065784261
0.393751162,0.507389519,0.164118912,0.09453141,0.384395087,0.052708758
0.39568564,0.506160796,0.161413198,0.093250187,0.38232589,0.051066449
0.351845804,0.554805298,0.187505324,0.119101316,0.432482869,0.063176015
0.353594318,0.555247513,0.184945002,0.117120215,0.430546597,0.060549182
0.73534401,0.159276259,0.064297958,0.02135056,0.032733078,0.04082898
0.631952665,0.226177921,0.065420825,0.032006612,0.05416854,0.041507297
0.704426392,0.174856245,0.065116702,0.023768688,0.038183329,0.039869251
0.713663351,0.171578276,0.063937915,0.023050715,0.035704613,0.041011991
0.659672613,0.207971179,0.063267837,0.028457913,0.045862952,0.040003861
0.667147451,0.202388133,0.06564706,0.027345438,0.045663343,0.039780884
0.686315331,0.186527052,0.064441352,0.02494631,0.041179456,0.040644356
0.536553229,0.352721529,0.090832968,0.047078181,0.206390983,0.075863162
0.4818776,0.383879046,0.096928213,0.060341017,0.233010293,0.080293189
0.528937784,0.356817361,0.091932189,0.048457125,0.209004064,0.075560353
0.55100171,0.343846382,0.088323771,0.043746638,0.198789896,0.072924318
0.50039007,0.37402266,0.095284175,0.055667627,0.222642154,0.080792168
0.519968432,0.361785501,0.090835364,0.051295995,0.213084857,0.075786836
0.507234446,0.367131325,0.096689356,0.054867767,0.220941824,0.08256772
0.567960703,0.310936189,0.082973855,0.037358616,0.195528807,0.026140747
0.672245581,0.224512576,0.076569932,0.02633385,0.169538674,0.022394727
0.621602192,0.266270895,0.078080723,0.030965618,0.180188171,0.024275085
0.687562649,0.211888506,0.075305908,0.025931206,0.166417156,0.021859791
0.607013104,0.278857893,0.080393561,0.033113206,0.184745278,0.024628024
0.725664821,0.18159037,0.072158588,0.021400325,0.158818285,0.020784474
0.649809727,0.241638685,0.077110276,0.02808196,0.175296536,0.023091048
0.706165834,0.191847956,0.065528351,0.024592979,0.036623124,0.046385986
0.616193366,0.24248748,0.069368675,0.036287763,0.058821132,0.048950614
0.679863294,0.204084704,0.064723347,0.026559602,0.044972466,0.047280134
0.68693899,0.198915739,0.064964361,0.026879908,0.041962826,0.04794119
0.640994589,0.22664926,0.067010382,0.031479103,0.052667375,0.047758864
0.646199308,0.223420362,0.065916114,0.030472944,0.050814181,0.047084833
0.665378527,0.2104275,0.066060386,0.028249352,0.045759935,0.048906578
0.086833762,0.940292133,0.969779404,0.685588994,0.95970383,0.537494095
0.315705324,0.620520125,0.219743823,0.144494154,0.485076803,0.074357333
0.076131771,0.942691056,0.973534011,0.939580716,0.976252975,0.759945956
0.087389386,0.924930032,0.895094668,0.896497763,0.957499493,0.126613837
0.095170384,0.94030558,0.994887343,0.520595262,0.943386196,0.492068889
0.35051004,0.580431742,0.191990882,0.11685646,0.434873301,0.06795461
0.079905476,0.943322614,0.983399842,0.881351094,0.971199615,0.666772449
0.104922145,0.915185472,0.816455611,0.887065025,0.928537382,0.081479924
0.081184544,0.94542173,0.99154015,0.817298962,0.967659383,0.611385592
0.101713135,0.924603891,0.781215823,0.933817019,0.933482187,0.018618095
0.089897629,0.943755966,0.933647297,0.646446527,0.955205431,0.498180453
0.324046482,0.611088116,0.211293559,0.135550471,0.472685992,0.072366596
