APL,thickness,bending,tilt,zorder,compress,sterol.present,tails,sterol.conc
0.449397,0.433121,0.114286,0.066198,0.287065,0.072911,yes,PO,10
0.484375,0.408352,0.107529,0.057139,0.265592,0.06544,yes,PO,10
0.441288,0.440265,0.115363,0.071039,0.294361,0.073711,yes,PO,10
0.504912,0.390389,0.104176,0.051895,0.253759,0.067597,yes,PO,10
0.464463,0.424578,0.109311,0.063104,0.27681,0.07246,yes,PO,10
0.871055,0.029358,0.05735,0.010885,0.010558,0.021336,yes,DI,10
0.687377,0.169829,0.058982,0.020227,0.028911,0.017372,yes,DI,10
0.818461,0.065262,0.057104,0.012786,0.01481,0.022082,yes,DI,10
0.836427,0.054957,0.056019,0.012017,0.013338,0.021171,yes,DI,10
0.740154,0.127733,0.056633,0.01724,0.021781,0.018656,yes,DI,10
0.755219,0.115456,0.057304,0.015966,0.020767,0.019493,yes,DI,10
0.789412,0.09141,0.05702,0.014413,0.018627,0.020455,yes,DI,10
0.575676,0.299665,0.087933,0.041387,0.188094,0.06101,yes,DO,10
0.505334,0.362784,0.093165,0.054538,0.217917,0.06764,yes,DO,10
0.568362,0.306864,0.088521,0.041857,0.190053,0.060275,yes,DO,10
0.595606,0.288006,0.08427,0.038847,0.179593,0.059005,yes,DO,10
0.531355,0.340946,0.089153,0.04965,0.203964,0.06257,yes,DO,10
0.55419,0.318924,0.086251,0.04464,0.195105,0.060655,yes,DO,10
0.537299,0.333747,0.090072,0.048949,0.203032,0.062836,yes,DO,10
0.406914,0.474499,0.123953,0.082229,0.320775,0.085698,yes,PO,10
0.459258,0.435996,0.111689,0.062645,0.282015,0.076636,yes,PO,10
0.433761,0.454134,0.117499,0.070814,0.299904,0.082372,yes,PO,10
0.464728,0.437181,0.110882,0.062,0.277821,0.079234,yes,PO,10
0.426324,0.458733,0.119257,0.074796,0.305208,0.084245,yes,PO,10
0.482712,0.424868,0.109235,0.05766,0.267562,0.074293,yes,PO,10
0.446606,0.445473,0.11495,0.067661,0.290026,0.081212,yes,PO,10
0.510183,0.389427,0.0946,0.051969,0.23849,0.04538,yes,PO,10
0.574272,0.335953,0.087266,0.038972,0.211257,0.038543,yes,PO,10
0.545484,0.361269,0.090121,0.044161,0.221448,0.041939,yes,PO,10
0.581366,0.328776,0.088202,0.038598,0.206082,0.036461,yes,PO,10
0.535211,0.372093,0.092227,0.046426,0.22466,0.041069,yes,PO,10
0.602994,0.319767,0.08647,0.034663,0.200023,0.03559,yes,PO,10
0.56049,0.348925,0.089447,0.041657,0.216923,0.040551,yes,PO,10
0.095014,0.92695,0.920706,0.523839,0.944117,0.449673,yes,DP,10
0.353313,0.564951,0.188355,0.11896,0.43159,0.061875,yes,DP,10
0.090456,0.91038,0.978679,0.491605,0.936433,0.432133,yes,DP,10
0.114198,0.888843,0.703216,0.881623,0.902976,0.078626,yes,DP,10
0.398219,0.509527,0.161478,0.092828,0.380627,0.053463,yes,DP,10
0.397155,0.510337,0.163462,0.093417,0.380632,0.052148,yes,DP,10
0.083421,0.939491,0.956367,0.768502,0.965975,0.44241,yes,DP,10
0.293258,0.64205,0.235988,0.167809,0.519144,0.073614,yes,DP,10
0.095608,0.915068,0.816088,0.782712,0.939128,0.261228,yes,DP,10
0.305579,0.621491,0.225979,0.157827,0.499681,0.076047,yes,DP,10
0.363659,0.55492,0.18279,0.110757,0.417831,0.056467,yes,DP,10
0.363972,0.55084,0.1784,0.110252,0.418368,0.061412,yes,DP,10
0.103226,0.9052,0.887266,0.361729,0.916315,0.353108,yes,DP,10
0.330548,0.595165,0.20654,0.133131,0.460913,0.067918,yes,DP,10
0.53048,0.267864,0.047381,0.0336,0.152312,0.042539,no,PI,0
0.566167,0.237173,0.042012,0.028128,0.144687,0.039815,no,PI,0
0.543806,0.258624,0.045932,0.031278,0.146275,0.041866,no,PI,0
0.585727,0.222354,0.043246,0.027213,0.138738,0.038968,no,PI,0
0.625194,0.186568,0.038123,0.022137,0.131,0.03587,no,PI,0
0.596037,0.210706,0.042015,0.026489,0.137589,0.039679,no,PI,0
0.499821,0.301135,0.048341,0.037439,0.16131,0.045373,no,PI,0
0.507092,0.309248,0.048147,0.035524,0.185874,0.066741,no,DO,0
0.44305,0.359914,0.057687,0.050341,0.218145,0.077316,no,DO,0
0.471849,0.339414,0.053446,0.042859,0.203306,0.07158,no,DO,0
0.484923,0.327205,0.052337,0.040069,0.197258,0.06758,no,DO,0
0.525209,0.29495,0.046105,0.031943,0.178943,0.06249,no,DO,0
0.464939,0.343116,0.05402,0.044631,0.205613,0.073892,no,DO,0
0.4999,0.316837,0.048757,0.036873,0.189857,0.069242,no,DO,0
0.546114,0.265441,0.043751,0.030733,0.168856,0.052147,no,DO,0
0.466102,0.333028,0.053891,0.043085,0.201553,0.062314,no,DO,0
0.503214,0.302366,0.049559,0.035834,0.184431,0.054677,no,DO,0
0.518454,0.285789,0.048678,0.033221,0.17914,0.054071,no,DO,0
0.568693,0.243298,0.043027,0.026893,0.159801,0.049344,no,DO,0
0.49343,0.312246,0.050451,0.038421,0.190912,0.059238,no,DO,0
0.536682,0.269061,0.044761,0.0306,0.171318,0.053862,no,DO,0
0.579751,0.220923,0.042208,0.024638,0.152816,0.041744,no,DO,0
0.484275,0.312023,0.049997,0.039212,0.187805,0.051334,no,DO,0
0.526765,0.270733,0.04534,0.031918,0.171016,0.047434,no,DO,0
0.547369,0.248644,0.042523,0.027967,0.163501,0.045122,no,DO,0
0.609691,0.197155,0.037997,0.020553,0.142517,0.037779,no,DO,0
0.516637,0.281199,0.045567,0.033147,0.175131,0.046873,no,DO,0
0.571809,0.229986,0.040043,0.025496,0.154832,0.043133,no,DO,0
0.494106,0.33943,0.051754,0.03752,0.207999,0.035678,no,PO,0
0.576327,0.26378,0.043863,0.025168,0.178742,0.02904,no,PO,0
0.586689,0.255666,0.043305,0.024309,0.174302,0.028418,no,PO,0
0.558152,0.281517,0.046826,0.026957,0.184827,0.029464,no,PO,0
0.533623,0.297093,0.048225,0.031251,0.19366,0.031571,no,PO,0
0.522951,0.309732,0.048528,0.03239,0.196875,0.033407,no,PO,0
0.612585,0.23092,0.040573,0.021403,0.16787,0.026989,no,PO,0
0.638568,0.161034,0.033485,0.013165,0.032678,0.035471,no,DI,0
0.67206,0.134924,0.030336,0.010636,0.024674,0.036213,no,DI,0
0.609934,0.182973,0.035609,0.014809,0.038981,0.037281,no,DI,0
0.726404,0.096969,0.030722,0.006003,0.015712,0.035158,no,DI,0
0.651883,0.149193,0.032971,0.011643,0.030027,0.036587,no,DI,0
0.692541,0.121736,0.031292,0.009279,0.0219,0.034057,no,DI,0
0.701762,0.113919,0.031173,0.008082,0.019104,0.033935,no,DI,0
0.676221,0.123568,0.031905,0.009259,0.021602,0.026615,no,DI,0
0.717569,0.091526,0.031634,0.006698,0.016263,0.025754,no,DI,0
0.635599,0.156136,0.035052,0.010475,0.028434,0.024961,no,DI,0
0.786772,0.04043,0.028359,0.002726,0.006405,0.025948,no,DI,0
0.690751,0.111939,0.03131,0.008234,0.022612,0.026703,no,DI,0
0.742068,0.072989,0.029508,0.0041,0.013292,0.026379,no,DI,0
0.75433,0.063927,0.029276,0.004816,0.011105,0.026515,no,DI,0
0.514637,0.307559,0.050942,0.031908,0.194626,0.028179,no,PO,0
0.614123,0.219052,0.039714,0.019293,0.165253,0.022829,no,PO,0
0.625446,0.209234,0.041912,0.019304,0.16223,0.023173,no,PO,0
0.591274,0.237557,0.04347,0.023176,0.170186,0.024589,no,PO,0
0.564554,0.262875,0.045005,0.02502,0.177825,0.026552,no,PO,0
0.551414,0.274038,0.046349,0.027661,0.182045,0.028514,no,PO,0
0.658716,0.181482,0.035302,0.016964,0.152975,0.020819,no,PO,0
0,0.972592,0.366642,0.567872,0.999557,1,no,DP,0
0.014773,0.963879,0.362716,0.583213,0.98182,0.144396,no,DP,0
0.017968,1,0.362621,0.516107,0.970411,0.550186,no,DP,0
0.279438,0.620586,0.125801,0.115,0.441614,0.075523,no,DP,0
0.013423,0.987778,0.3563,0.527377,0.97742,0.560502,no,DP,0
0.068024,0.925598,0.311292,0.393526,0.877338,0.001047,no,DP,0
0.00669,0.992947,0.369971,0.590203,0.993545,0.758847,no,DP,0
0.014963,0.976279,0.361977,0.514121,0.973954,0.075905,no,DP,0
0.004186,0.98676,0.367198,0.62388,0.997634,0.847611,no,DP,0
0.026897,0.941637,0.365577,0.4541,0.932477,0.055323,no,DP,0
0.004279,0.984821,0.379724,0.573826,0.995913,0.854717,no,DP,0
0.017911,0.962593,0.368196,0.489017,0.967386,0.10608,no,DP,0
0.01482,0.991602,0.360519,0.554259,0.975088,0.581674,no,DP,0
0.254814,0.644979,0.139443,0.132118,0.477474,0.082406,no,DP,0
0.415028,0.391713,0.064781,0.055622,0.257274,0.053949,no,PO,0
0.507264,0.295406,0.048987,0.035585,0.211427,0.042538,no,PO,0
0.516462,0.289131,0.047807,0.033994,0.207803,0.042167,no,PO,0
0.484497,0.321949,0.054387,0.039964,0.220345,0.045087,no,PO,0
0.461453,0.343252,0.056603,0.044131,0.229646,0.04982,no,PO,0
0.448381,0.356584,0.058846,0.045747,0.237446,0.05179,no,PO,0
0.546879,0.263641,0.047809,0.029734,0.196663,0.040464,no,PO,0
0.470956,0.339367,0.054225,0.045118,0.177617,0.068009,no,PI,0
0.492541,0.325751,0.050813,0.041215,0.170252,0.067091,no,PI,0
0.4779,0.333083,0.05181,0.044955,0.174866,0.069456,no,PI,0
0.507325,0.317825,0.050635,0.038796,0.165034,0.06432,no,PI,0
0.527641,0.305362,0.046496,0.034938,0.157171,0.06251,no,PI,0
0.511389,0.313801,0.049393,0.038757,0.163657,0.065763,no,PI,0
0.449606,0.352174,0.056432,0.049631,0.185258,0.072938,no,PI,0
0.502796,0.320997,0.051516,0.034594,0.201314,0.031988,no,PO,0
0.597418,0.238893,0.041506,0.022128,0.171874,0.026546,no,PO,0
0.608211,0.229376,0.041224,0.02158,0.169724,0.025132,no,PO,0
0.574472,0.258161,0.043924,0.024387,0.177591,0.026704,no,PO,0
0.550902,0.282018,0.045492,0.028174,0.184014,0.028477,no,PO,0
0.541019,0.289519,0.045823,0.027606,0.186452,0.029937,no,PO,0
0.638364,0.204231,0.039233,0.017153,0.158177,0.023901,no,PO,0
0.54982,0.242718,0.04456,0.028203,0.142463,0.034382,no,PI,0
0.590081,0.206529,0.041395,0.024695,0.13412,0.032,no,PI,0
0.562631,0.23005,0.044659,0.028073,0.138356,0.034065,no,PI,0
0.616799,0.184184,0.040447,0.022787,0.130338,0.032408,no,PI,0
0.66282,0.14741,0.036054,0.019395,0.117029,0.029419,no,PI,0
0.628397,0.174006,0.039295,0.021813,0.126364,0.030808,no,PI,0
0.510344,0.28094,0.045495,0.033768,0.149695,0.034965,no,PI,0
0.37342,0.470455,0.083019,0.069993,0.321532,0.036938,no,DP,0
0.561309,0.273267,0.048746,0.027041,0.214979,0.021746,no,DP,0
0.500687,0.331583,0.054855,0.037582,0.2424,0.025464,no,DP,0
0.469636,0.364431,0.061248,0.042022,0.254896,0.025971,no,DP,0
0.437128,0.397719,0.068244,0.051558,0.273346,0.029503,no,DP,0
0.422047,0.414451,0.071882,0.054848,0.282952,0.030208,no,DP,0
0.515567,0.316049,0.05313,0.034497,0.231979,0.023706,no,DP,0
0.541685,0.252064,0.047033,0.031413,0.146704,0.037662,no,PI,0
0.579105,0.220862,0.041128,0.027152,0.138559,0.036064,no,PI,0
0.55625,0.243349,0.044171,0.027987,0.14283,0.036768,no,PI,0
0.601182,0.204531,0.041616,0.025278,0.131741,0.035169,no,PI,0
0.646394,0.163821,0.039272,0.020453,0.123187,0.03331,no,PI,0
0.613649,0.191344,0.042112,0.02335,0.130174,0.034862,no,PI,0
0.504937,0.289086,0.047182,0.035596,0.155089,0.039583,no,PI,0
0.318209,0.554106,0.106067,0.096883,0.386642,0.060575,no,DP,0
0.433398,0.439761,0.070732,0.05322,0.282129,0.036948,no,DP,0
0.398895,0.473952,0.077583,0.0639,0.306198,0.04218,no,DP,0
0.380979,0.493503,0.082768,0.068964,0.321434,0.043941,no,DP,0
0.359454,0.509432,0.09021,0.077396,0.342227,0.048805,no,DP,0
0.345958,0.525603,0.09339,0.084067,0.355021,0.048026,no,DP,0
0.408758,0.463593,0.075949,0.060371,0.299072,0.040346,no,DP,0
0.303538,0.572819,0.113155,0.105671,0.404478,0.06805,no,DP,0
0.406397,0.483421,0.076449,0.06132,0.301361,0.043662,no,DP,0
0.377429,0.50649,0.083853,0.070264,0.32456,0.046653,no,DP,0
0.359611,0.519827,0.090889,0.077326,0.342061,0.051559,no,DP,0
0.340137,0.534253,0.097519,0.08514,0.361094,0.057678,no,DP,0
0.33,0.546031,0.100676,0.090758,0.37371,0.059072,no,DP,0
0.382201,0.500872,0.082957,0.068959,0.32032,0.048313,no,DP,0
0.517571,0.286982,0.047257,0.035468,0.157483,0.046729,no,PI,0
0.548251,0.256385,0.045478,0.031497,0.148648,0.045094,no,PI,0
0.525785,0.277112,0.046567,0.032901,0.155039,0.045992,no,PI,0
0.568451,0.241477,0.042725,0.029196,0.144871,0.042753,no,PI,0
0.600547,0.212271,0.041672,0.025742,0.134604,0.040703,no,PI,0
0.575871,0.231828,0.043872,0.029079,0.143166,0.042594,no,PI,0
0.486545,0.313449,0.050642,0.040472,0.167491,0.049063,no,PI,0
0.395139,0.423078,0.067714,0.062834,0.274139,0.064377,no,PO,0
0.473074,0.339557,0.053182,0.042611,0.228605,0.05284,no,PO,0
0.482406,0.333705,0.053924,0.040286,0.22615,0.051315,no,PO,0
0.454659,0.359823,0.059875,0.04716,0.238426,0.056042,no,PO,0
0.436511,0.377786,0.060928,0.050809,0.247546,0.059653,no,PO,0
0.424481,0.392322,0.061629,0.053801,0.255104,0.059993,no,PO,0
0.510151,0.30881,0.05134,0.035633,0.213677,0.049122,no,PO,0
0.659509,0.141038,0.033449,0.010646,0.026796,0.029691,no,DI,0
0.694915,0.112604,0.032174,0.009055,0.021153,0.029579,no,DI,0
0.624122,0.169354,0.036318,0.012684,0.033519,0.030463,no,DI,0
0.754555,0.067821,0.029868,0.00496,0.011756,0.030003,no,DI,0
0.672631,0.131209,0.031687,0.008955,0.023771,0.028625,no,DI,0
0.718217,0.094442,0.030029,0.007235,0.016293,0.030597,no,DI,0
0.72832,0.087624,0.03077,0.006006,0.015658,0.03063,no,DI,0
0.486543,0.321149,0.051073,0.041738,0.170858,0.061443,no,PI,0
0.510024,0.30446,0.049283,0.039651,0.164445,0.056097,no,PI,0
0.494689,0.313538,0.052246,0.040628,0.168788,0.061164,no,PI,0
0.525536,0.290052,0.048333,0.035695,0.158281,0.055062,no,PI,0
0.553469,0.270816,0.044716,0.031583,0.149614,0.054181,no,PI,0
0.532405,0.283558,0.047958,0.035364,0.15501,0.056252,no,PI,0
0.461941,0.340461,0.054151,0.04718,0.180717,0.065392,no,PI,0
0.366226,0.484461,0.086403,0.074508,0.329023,0.040299,no,DP,0
0.540209,0.299487,0.05203,0.028878,0.221847,0.022433,no,DP,0
0.484903,0.349919,0.058357,0.04081,0.248849,0.026148,no,DP,0
0.456961,0.384767,0.06419,0.047706,0.261928,0.028808,no,DP,0
0.42639,0.416066,0.068928,0.054101,0.281768,0.031548,no,DP,0
0.409451,0.431092,0.074294,0.05791,0.294145,0.033987,no,DP,0
0.499676,0.339691,0.056313,0.038248,0.242795,0.024791,no,DP,0
0.357073,0.496712,0.090213,0.076015,0.341623,0.043522,no,DP,0
0.518728,0.325793,0.053174,0.033979,0.234332,0.025156,no,DP,0
0.467422,0.37923,0.061785,0.044888,0.259182,0.027529,no,DP,0
0.440013,0.403141,0.067991,0.051933,0.275553,0.031268,no,DP,0
0.413005,0.434345,0.073258,0.057746,0.293019,0.033774,no,DP,0
0.398056,0.453418,0.080187,0.063511,0.304404,0.03582,no,DP,0
0.482014,0.362885,0.061444,0.042343,0.251197,0.028275,no,DP,0
0.423666,0.380103,0.065068,0.05144,0.248387,0.051622,no,PO,0
0.519193,0.285596,0.048484,0.033977,0.204179,0.041188,no,PO,0
0.531414,0.271541,0.04736,0.031832,0.202017,0.041721,no,PO,0
0.496269,0.30501,0.050278,0.036674,0.213105,0.04331,no,PO,0
0.469484,0.332909,0.054892,0.042857,0.225222,0.047506,no,PO,0
0.459684,0.343603,0.055767,0.044038,0.228903,0.047377,no,PO,0
0.563983,0.23948,0.044846,0.027267,0.190487,0.037161,no,PO,0
0.478882,0.353444,0.054361,0.040472,0.214587,0.039192,no,PO,0
0.554521,0.287994,0.046542,0.028291,0.187436,0.032921,no,PO,0
0.562071,0.281448,0.045971,0.028101,0.184435,0.03167,no,PO,0
0.537785,0.303968,0.047596,0.030767,0.191817,0.033839,no,PO,0
0.515807,0.319843,0.050246,0.032888,0.200867,0.034189,no,PO,0
0.508373,0.329142,0.051964,0.034992,0.205042,0.036664,no,PO,0
0.586983,0.265009,0.044149,0.023195,0.17552,0.02971,no,PO,0
0.330641,0.538116,0.102278,0.091259,0.372066,0.051895,no,DP,0
0.462698,0.399244,0.062864,0.046265,0.262603,0.031302,no,DP,0
0.423154,0.437818,0.073013,0.05729,0.289332,0.036844,no,DP,0
0.401167,0.461539,0.079365,0.064197,0.304908,0.039371,no,DP,0
0.376819,0.485169,0.085048,0.071503,0.325622,0.04448,no,DP,0
0.364979,0.500198,0.089284,0.076122,0.335105,0.046278,no,DP,0
0.431329,0.424891,0.068209,0.053379,0.28117,0.035575,no,DP,0
0.001925,0.988433,0.371726,0.573862,0.997328,0.781731,no,DP,0
0.015675,0.964443,0.363124,0.459126,0.96419,0.105378,no,DP,0
0.02904,0.965504,0.356094,0.422843,0.94627,0.388818,no,DP,0
0.357604,0.494622,0.090711,0.075844,0.347137,0.054182,no,DP,0
0.019358,0.976599,0.354482,0.454738,0.965282,0.488298,no,DP,0
0.309884,0.552665,0.11324,0.098684,0.400347,0.059719,no,DP,0
0.014689,0.98042,0.368109,0.493347,0.97368,0.52431,no,DP,0
0.286366,0.58011,0.121944,0.112462,0.430368,0.062489,no,DP,0
0.010323,0.987206,0.367087,0.530648,0.983934,0.56366,no,DP,0
0.260086,0.612514,0.135938,0.127816,0.470101,0.067691,no,DP,0
0.006919,0.986315,0.374064,0.510891,0.989336,0.562357,no,DP,0
0.105555,0.854417,0.262384,0.327468,0.795823,0,no,DP,0
0.023819,0.963942,0.367891,0.420544,0.955832,0.422211,no,DP,0
0.321178,0.536519,0.105768,0.092351,0.387652,0.058483,no,DP,0
0.592265,0.206693,0.039409,0.022828,0.149175,0.038987,no,DO,0
0.490099,0.302389,0.048327,0.036719,0.183964,0.047284,no,DO,0
0.535496,0.258509,0.044839,0.030178,0.164125,0.044288,no,DO,0
0.55739,0.239088,0.043147,0.026675,0.159433,0.041787,no,DO,0
0.625408,0.179938,0.038451,0.019168,0.137942,0.035556,no,DO,0
0.522524,0.270682,0.046619,0.032336,0.169394,0.04469,no,DO,0
0.581951,0.214979,0.042263,0.023101,0.151397,0.039573,no,DO,0
0.502018,0.301551,0.050962,0.03899,0.164348,0.053039,no,PI,0
0.530228,0.276916,0.048148,0.034704,0.155762,0.050551,no,PI,0
0.51062,0.296939,0.049672,0.036992,0.162357,0.050917,no,PI,0
0.546958,0.264103,0.044902,0.03188,0.14997,0.049262,no,PI,0
0.579001,0.238502,0.042181,0.027702,0.142421,0.045225,no,PI,0
0.554676,0.256834,0.045445,0.031617,0.149506,0.046969,no,PI,0
0.474099,0.329579,0.054008,0.043723,0.174436,0.056289,no,PI,0
0.408699,0.405321,0.06612,0.05787,0.26353,0.059625,no,PO,0
0.491001,0.319587,0.054729,0.038629,0.219721,0.047633,no,PO,0
0.499912,0.307856,0.050788,0.037565,0.216489,0.049271,no,PO,0
0.468243,0.339082,0.055709,0.044594,0.227594,0.049194,no,PO,0
0.449502,0.356587,0.056903,0.047325,0.239801,0.053989,no,PO,0
0.439133,0.370378,0.061092,0.04919,0.244405,0.054429,no,PO,0
0.530376,0.280662,0.046539,0.031672,0.204546,0.045015,no,PO,0
0.00107,0.984449,0.369279,0.590049,1,0.888373,no,DP,0
0.004536,0.979148,0.363171,0.633716,0.992553,0.135806,no,DP,0
0.021955,0.98385,0.361223,0.466419,0.959835,0.52416,no,DP,0
0.304806,0.574296,0.112992,0.098237,0.406446,0.064053,no,DP,0
0.01717,0.983592,0.36368,0.4752,0.967684,0.53322,no,DP,0
0.268423,0.615997,0.131681,0.122063,0.457281,0.074973,no,DP,0
0.012673,0.980484,0.368921,0.554843,0.977147,0.541271,no,DP,0
0.0972,0.871135,0.274747,0.342691,0.813983,0.000552,no,DP,0
0.007854,0.984291,0.369386,0.567605,0.988433,0.712143,no,DP,0
0.022962,0.973327,0.366457,0.554037,0.972315,0.06607,no,DP,0
0.005348,0.990623,0.371793,0.572821,0.994132,0.761873,no,DP,0
0.022356,0.976905,0.355753,0.550441,0.969968,0.11731,no,DP,0
0.014791,0.986478,0.369946,0.533842,0.977107,0.507578,no,DP,0
0.277998,0.604835,0.126332,0.117484,0.443262,0.070521,no,DP,0
0.005695,0.972212,0.370872,0.522554,0.988657,0.514812,no,DP,0
0.008944,0.969218,0.356506,0.521355,0.982705,0.099654,no,DP,0
0.08379,0.860483,0.306755,0.26195,0.848064,0.236867,no,DP,0
0.418142,0.404154,0.072382,0.057117,0.298438,0.037619,no,DP,0
0.027085,0.953144,0.362035,0.423802,0.94613,0.326859,no,DP,0
0.359445,0.47595,0.09154,0.075932,0.345208,0.045948,no,DP,0
0.04447,0.924305,0.331688,0.414737,0.930663,0.270649,no,DP,0
0.327006,0.513468,0.103363,0.089772,0.378608,0.051775,no,DP,0
0.03277,0.934824,0.348101,0.43466,0.940488,0.061359,no,DP,0
0.296796,0.557152,0.117206,0.10503,0.415606,0.057215,no,DP,0
0.033977,0.928598,0.347369,0.416102,0.929889,0.352169,no,DP,0
0.280647,0.576825,0.124296,0.11406,0.43773,0.06282,no,DP,0
0.374595,0.455374,0.085255,0.070526,0.332722,0.043405,no,DP,0
0.375939,0.455976,0.085136,0.069623,0.329812,0.044186,no,DP,0
0.620303,0.177992,0.036471,0.015367,0.035813,0.040511,no,DI,0
0.650295,0.156138,0.03295,0.012646,0.030439,0.040245,no,DI,0
0.59176,0.200276,0.03576,0.017109,0.045294,0.041602,no,DI,0
0.697968,0.126333,0.031153,0.008986,0.022195,0.040763,no,DI,0
0.629918,0.174599,0.03545,0.01425,0.035751,0.039705,no,DI,0
0.666925,0.145247,0.032552,0.010504,0.026621,0.041319,no,DI,0
0.675604,0.138108,0.031499,0.010134,0.025702,0.039764,no,DI,0
0.486633,0.340592,0.050652,0.039278,0.1956,0.078295,no,DO,0
0.431776,0.37056,0.059892,0.053375,0.22523,0.08739,no,DO,0
0.456659,0.354658,0.054427,0.047489,0.210529,0.079493,no,DO,0
0.468397,0.345558,0.053075,0.042902,0.204421,0.082608,no,DO,0
0.502844,0.330016,0.047817,0.036258,0.187624,0.075927,no,DO,0
0.450878,0.358099,0.057093,0.048074,0.21383,0.084302,no,DO,0
0.481664,0.342756,0.050699,0.040121,0.19918,0.078329,no,DO,0
0.519363,0.297649,0.047828,0.031017,0.188063,0.027484,no,PO,0
0.628444,0.199683,0.040357,0.017238,0.158269,0.021972,no,PO,0
0.639418,0.18968,0.039036,0.017391,0.157609,0.02053,no,PO,0
0.600772,0.222753,0.042201,0.020593,0.16671,0.022471,no,PO,0
0.573329,0.248468,0.042243,0.024084,0.172016,0.024512,no,PO,0
0.560978,0.258682,0.045922,0.024288,0.175391,0.024659,no,PO,0
0.679925,0.159371,0.037086,0.013815,0.148998,0.019121,no,PO,0
0.601169,0.198364,0.035558,0.016848,0.043242,0.045302,no,DI,0
0.62451,0.183062,0.033979,0.015617,0.037859,0.047191,no,DI,0
0.57634,0.213129,0.03717,0.020979,0.050614,0.049207,no,DI,0
0.66903,0.163941,0.031673,0.011593,0.027375,0.046204,no,DI,0
0.609701,0.191772,0.035308,0.017414,0.03965,0.047582,no,DI,0
0.64177,0.176974,0.033884,0.013696,0.032608,0.048454,no,DI,0
0.647261,0.173471,0.035222,0.014059,0.031684,0.047873,no,DI,0
0.001338,0.987747,0.37323,0.581209,0.999147,0.839496,no,DP,0
0.019329,0.976292,0.358084,0.529675,0.97362,0.128393,no,DP,0
0.026761,0.97059,0.357028,0.426123,0.948942,0.483547,no,DP,0
0.332385,0.53452,0.100547,0.087349,0.372866,0.059556,no,DP,0
0.020588,0.974507,0.364059,0.422219,0.960446,0.477873,no,DP,0
0.29053,0.58057,0.119404,0.109617,0.426015,0.066788,no,DP,0
0.01451,0.982496,0.363667,0.510407,0.97464,0.506551,no,DP,0
0.268695,0.609887,0.131696,0.121508,0.456145,0.072577,no,DP,0
0.01187,0.984852,0.369848,0.547735,0.978206,0.53348,no,DP,0
0.035587,0.962923,0.33764,0.506426,0.946693,0.006913,no,DP,0
0.006652,0.992435,0.374631,0.543311,0.989973,0.637239,no,DP,0
0.024658,0.971527,0.357367,0.507607,0.965399,0.036788,no,DP,0
0.018812,0.982784,0.369414,0.448983,0.965812,0.563119,no,DP,0
0.300973,0.570851,0.114623,0.101869,0.412343,0.065964,no,DP,0
0.448944,0.38715,0.059637,0.047607,0.234048,0.05274,no,PO,0
0.507765,0.348549,0.053002,0.035544,0.208329,0.043974,no,PO,0
0.514374,0.344162,0.052345,0.034301,0.205359,0.042639,no,PO,0
0.494135,0.356171,0.053037,0.038301,0.212302,0.04527,no,PO,0
0.478512,0.364285,0.054875,0.042032,0.219258,0.046358,no,PO,0
0.471355,0.371212,0.056492,0.041509,0.22299,0.047337,no,PO,0
0.533365,0.335913,0.047131,0.031002,0.19849,0.041307,no,PO,0
0.384852,0.434203,0.070941,0.064909,0.281614,0.074037,no,PO,0
0.455883,0.363293,0.059465,0.045074,0.23824,0.060575,no,PO,0
0.463748,0.355367,0.054127,0.044773,0.234506,0.059732,no,PO,0
0.438646,0.380425,0.061602,0.049998,0.248578,0.060831,no,PO,0
0.420326,0.398809,0.062439,0.054953,0.258633,0.065499,no,PO,0
0.409694,0.404611,0.066722,0.058195,0.265983,0.066126,no,PO,0
0.485894,0.336759,0.053116,0.040458,0.223827,0.055575,no,PO,0
0.002771,0.983597,0.369466,0.527553,0.997615,0.605575,no,DP,0
0.020817,0.972045,0.373892,0.522486,0.973619,0.057384,no,DP,0
0.400534,0.424875,0.077496,0.062546,0.312278,0.038403,no,DP,0
0.402024,0.430026,0.077629,0.060814,0.310327,0.044028,no,DP,0
0.023706,0.965152,0.360578,0.463171,0.955764,0.357573,no,DP,0
0.34421,0.49598,0.096481,0.080351,0.361654,0.04914,no,DP,0
0.019701,0.964375,0.364502,0.471156,0.963202,0.373143,no,DP,0
0.317454,0.530611,0.105664,0.093716,0.388638,0.054311,no,DP,0
0.012827,0.977624,0.367247,0.486402,0.978613,0.473551,no,DP,0
0.2863,0.571273,0.122243,0.111357,0.431064,0.062067,no,DP,0
0.010623,0.975231,0.366188,0.543989,0.983366,0.47735,no,DP,0
0.273058,0.591312,0.128762,0.119085,0.449337,0.063134,no,DP,0
0.072059,0.874625,0.312193,0.308951,0.871775,0.28968,no,DP,0
0.358772,0.479504,0.089995,0.075527,0.346011,0.047853,no,DP,0
0.343913,0.51709,0.097102,0.085083,0.35506,0.048175,no,DP,0
0.493945,0.358556,0.058147,0.039642,0.244565,0.027816,no,DP,0
0.447551,0.409698,0.068225,0.049282,0.272047,0.032413,no,DP,0
0.424122,0.43004,0.071773,0.0559,0.285903,0.035442,no,DP,0
0.395584,0.461944,0.076746,0.062562,0.307841,0.039151,no,DP,0
0.384591,0.474716,0.081805,0.068109,0.317397,0.039554,no,DP,0
0.460698,0.393079,0.065163,0.04535,0.263248,0.031265,no,DP,0
